,endothelial cell,epithelial cell of proximal tubule,kidney collecting duct epithelial cell,kidney distal convoluted tubule epithelial cell,kidney loop of Henle epithelial cell,podocyte,immune cell,pericyte
189,0.06596453,0.50583583,0.04126367,0.26021397,0.08050828,0.02427604,0.01967075,0.002266905
190,0.066497035,0.5070176,0.039522927,0.20949383,0.124154314,0.0057768766,0.045233786,0.0023036243
191,0.018327381,0.63691026,0.0034469282,0.11742014,0.21699889,0.00022315237,0.006649682,2.359006e-05
192,0.07953617,0.48695734,0.035903413,0.08112881,0.28180766,0.0011682413,0.030193515,0.0033048023
193,0.11308565,0.53903055,0.03804937,0.03173094,0.22786257,0.0018161236,0.044779588,0.0036451945
194,0.0966625,0.46398696,0.027806945,0.09820201,0.22398672,0.027262457,0.055301998,0.00679041
195,0.2152435,0.5743352,0.0186792,0.0059539336,0.15635633,0.0006962594,0.024761446,0.0039741104
196,0.19317442,0.55021125,0.02068957,0.007006597,0.16789049,0.00021854935,0.04698847,0.013820689
197,0.19456607,0.5709043,0.011701784,0.004880326,0.15980993,0.00086488685,0.048855178,0.008417484
198,0.12827793,0.42898676,0.034439657,0.06734122,0.20200568,0.026472326,0.099604346,0.012872097
199,0.095886864,0.29819027,0.094388425,0.08108474,0.2058582,0.079227544,0.113213375,0.032150492
200,0.1582956,0.10385362,0.22167358,0.034949686,0.3918723,0.0005706821,0.050210826,0.03857376
201,0.150502,0.09481451,0.23298526,0.042256996,0.34027746,0.0018637098,0.053142175,0.084157884
202,0.14815985,0.08107087,0.21889058,0.04120648,0.39219677,0.0008745685,0.05166131,0.06593961
203,0.14727609,0.0790522,0.21010885,0.03623077,0.39020097,0.00094191893,0.06646095,0.06972825
204,0.15225074,0.093156494,0.22233047,0.03293399,0.38580844,0.0020852978,0.055477474,0.055957057
205,0.17906259,0.1018492,0.15480597,0.024078064,0.30607355,0.0029716054,0.122610204,0.10854885
206,0.1579996,0.09760899,0.22735064,0.040377274,0.37970525,0.0010862491,0.0490181,0.046853896
207,0.16199698,0.10503111,0.17703082,0.03358272,0.32873756,0.0025582383,0.10940797,0.081654556
208,0.17795078,0.14587556,0.1667645,0.027028482,0.3497878,0.0010360566,0.085432895,0.046123963
209,0.20211329,0.3653464,0.056544863,0.020754155,0.26047358,0.0020401576,0.077741556,0.014985946
210,0.19820273,0.4373377,0.03932473,0.019158535,0.22372735,0.00041167677,0.07066448,0.01117279
211,0.18637003,0.47417018,0.051325843,0.022966478,0.20985053,0.00087469316,0.039551035,0.014891273
212,0.19676445,0.49738118,0.027410336,0.011049103,0.21359275,0.00053980394,0.04029793,0.012964418
213,0.1888786,0.51610327,0.022773545,0.007781413,0.21556804,0.00016801486,0.039361436,0.009365663
214,0.12180729,0.47243652,0.028653035,0.0705801,0.25036788,0.0014528784,0.050755743,0.00394656
215,0.087417044,0.5006198,0.023230974,0.14212523,0.18447971,0.00458579,0.056498725,0.0010427258
216,0.048480928,0.8446893,0.010334104,0.015657736,0.07278888,0.0030556035,0.004884936,0.000108483124
217,0.016712654,0.97117007,0.0003476883,0.0021867154,0.005660992,0.0019797394,0.0019413205,8.285366e-07
